REGION,TECHNOLOGY,YEAR,VALUE
REGION1,ATHFSTPH2,2039,0
REGION1,ATHFSTPH2,2040,0
REGION1,ATHFSTPH2,2041,0
REGION1,ATHFSTPH2,2042,0
REGION1,ATHFSTPH2,2043,0
REGION1,ATHFSTPH2,2044,0
REGION1,ATHFSTPH2,2045,0
REGION1,ATHFSTPH2,2046,0
REGION1,ATHFSTPH2,2047,0
REGION1,ATHFSTPH2,2048,0
REGION1,ATHFSTPH2,2049,0
REGION1,ATHFSTPH2,2050,0
REGION1,ATHFSTPH2,2051,0
REGION1,ATHFSTPH2,2052,0
REGION1,ATHFSTPH2,2053,0
REGION1,ATHFSTPH2,2054,0
REGION1,ATHFSTPH2,2055,0
REGION1,ATHFSTPH2,2056,0
REGION1,ATHFSTPH2,2057,0
REGION1,ATHFSTPH2,2058,0
REGION1,ATHFSTPH2,2059,0
REGION1,ATHFSTPH2,2060,0
REGION1,ATHYDMPH1,2015,1.676073
REGION1,ATHYDMPH1,2016,1.618115
REGION1,ATHYDMPH1,2017,1.583878
REGION1,ATHYDMPH1,2018,1.522974
REGION1,ATHYDMPH1,2019,1.509474
REGION1,ATHYDMPH1,2020,1.509264
REGION1,ATHYDMPH1,2021,1.493514
REGION1,ATHYDMPH1,2022,1.493514
REGION1,ATHYDMPH1,2023,1.493514
REGION1,ATHYDMPH1,2024,1.486414
REGION1,ATHYDMPH1,2025,1.486414
REGION1,ATHYDMPH1,2026,1.485914
REGION1,ATHYDMPH1,2027,1.485914
REGION1,ATHYDMPH1,2028,1.485299
REGION1,ATHYDMPH1,2029,1.475399
REGION1,ATHYDMPH1,2030,1.451929
REGION1,ATHYDMPH1,2031,1.450929
REGION1,ATHYDMPH1,2032,1.450929
REGION1,ATHYDMPH1,2033,1.432729
REGION1,ATHYDMPH1,2034,1.421279
REGION1,ATHYDMPH1,2035,1.418279
REGION1,ATHYDMPH1,2036,1.414956
REGION1,ATHYDMPH1,2037,1.413191
REGION1,ATHYDMPH1,2038,1.411408
REGION1,ATHYDMPH1,2039,1.408528
REGION1,ATHYDMPH1,2040,1.403521
REGION1,ATHYDMPH1,2041,1.397821
REGION1,ATHYDMPH1,2042,1.381567
REGION1,ATHYDMPH1,2043,1.381567
REGION1,ATHYDMPH1,2044,1.368337
REGION1,ATHYDMPH1,2045,1.308597
REGION1,ATHYDMPH1,2046,1.293797
REGION1,ATHYDMPH1,2047,1.27782
REGION1,ATHYDMPH1,2048,1.270135
REGION1,ATHYDMPH1,2049,1.247131
REGION1,ATHYDMPH1,2050,1.240583
REGION1,ATHYDMPH1,2051,1.227738
REGION1,ATHYDMPH1,2052,1.204742
REGION1,ATHYDMPH1,2053,1.196566
REGION1,ATHYDMPH1,2054,1.180521
REGION1,ATHYDMPH1,2055,1.120317
REGION1,ATHYDMPH1,2056,1.116907
REGION1,ATHYDMPH1,2057,1.093087
REGION1,ATHYDMPH1,2058,1.073794
REGION1,ATHYDMPH1,2059,1.073222
REGION1,ATHYDMPH1,2060,1.062586
REGION1,ATHYDMPH2,2015,7.189369
REGION1,ATHYDMPH2,2016,7.189369
REGION1,ATHYDMPH2,2017,7.167369
REGION1,ATHYDMPH2,2018,7.156369
REGION1,ATHYDMPH2,2019,7.134369
REGION1,ATHYDMPH2,2020,7.134369
REGION1,ATHYDMPH2,2021,7.134369
REGION1,ATHYDMPH2,2022,7.134369
REGION1,ATHYDMPH2,2023,6.923369
REGION1,ATHYDMPH2,2024,6.783369
REGION1,ATHYDMPH2,2025,6.783369
REGION1,ATHYDMPH2,2026,6.783369
REGION1,ATHYDMPH2,2027,6.783369
REGION1,ATHYDMPH2,2028,6.763169
REGION1,ATHYDMPH2,2029,6.684369
REGION1,ATHYDMPH2,2030,6.614169
REGION1,ATHYDMPH2,2031,6.614169
REGION1,ATHYDMPH2,2032,6.400969
REGION1,ATHYDMPH2,2033,6.340969
REGION1,ATHYDMPH2,2034,6.229469
REGION1,ATHYDMPH2,2035,6.134109
REGION1,ATHYDMPH2,2036,6.020609
REGION1,ATHYDMPH2,2037,5.906745
REGION1,ATHYDMPH2,2038,5.779881
REGION1,ATHYDMPH2,2039,5.678781
REGION1,ATHYDMPH2,2040,5.653781
REGION1,ATHYDMPH2,2041,5.554581
REGION1,ATHYDMPH2,2042,5.378481
REGION1,ATHYDMPH2,2043,5.228556
REGION1,ATHYDMPH2,2044,4.807631
REGION1,ATHYDMPH2,2045,4.712914
REGION1,ATHYDMPH2,2046,4.488814
REGION1,ATHYDMPH2,2047,4.415514
REGION1,ATHYDMPH2,2048,4.233164
REGION1,ATHYDMPH2,2049,3.750964
REGION1,ATHYDMPH2,2050,3.482114
REGION1,ATHYDMPH2,2051,3.341414
REGION1,ATHYDMPH2,2052,3.080414
REGION1,ATHYDMPH2,2053,3.080414
REGION1,ATHYDMPH2,2054,2.811514
REGION1,ATHYDMPH2,2055,2.660384
REGION1,ATHYDMPH2,2056,2.253384
REGION1,ATHYDMPH2,2057,2.253384
REGION1,ATHYDMPH2,2058,2.164384
REGION1,ATHYDMPH2,2059,1.796684
REGION1,ATHYDMPH2,2060,1.782604
REGION1,ATHYDMPH3,2015,1.365
REGION1,ATHYDMPH3,2016,1.365
REGION1,ATHYDMPH3,2017,1.365
REGION1,ATHYDMPH3,2018,1.365
REGION1,ATHYDMPH3,2019,1.365
REGION1,ATHYDMPH3,2020,1.365
REGION1,ATHYDMPH3,2021,1.365
REGION1,ATHYDMPH3,2022,1.365
REGION1,ATHYDMPH3,2023,1.365
REGION1,ATHYDMPH3,2024,1.365
REGION1,ATHYDMPH3,2025,1.365
REGION1,ATHYDMPH3,2026,1.365
REGION1,ATHYDMPH3,2027,1.365
REGION1,ATHYDMPH3,2028,1.365
REGION1,ATHYDMPH3,2029,1.365
REGION1,ATHYDMPH3,2030,1.365
REGION1,ATHYDMPH3,2031,1.365
REGION1,ATHYDMPH3,2032,1.365
REGION1,ATHYDMPH3,2033,1.365
REGION1,ATHYDMPH3,2034,1.365
REGION1,ATHYDMPH3,2035,1.365
REGION1,ATHYDMPH3,2036,1.365
REGION1,ATHYDMPH3,2037,1.365
REGION1,ATHYDMPH3,2038,1.365
REGION1,ATHYDMPH3,2039,1.365
REGION1,ATHYDMPH3,2040,1.365
REGION1,ATHYDMPH3,2041,1.365
REGION1,ATHYDMPH3,2042,1.365
REGION1,ATHYDMPH3,2043,1.365
REGION1,ATHYDMPH3,2044,1.365
REGION1,ATHYDMPH3,2045,1.365
REGION1,ATHYDMPH3,2046,1.365
REGION1,ATHYDMPH3,2047,1.365
REGION1,ATHYDMPH3,2048,1.365
REGION1,ATHYDMPH3,2049,1.365
REGION1,ATHYDMPH3,2050,1.365
REGION1,ATHYDMPH3,2051,1.365
REGION1,ATHYDMPH3,2052,1.365
REGION1,ATHYDMPH3,2053,1.365
REGION1,ATHYDMPH3,2054,1.365
REGION1,ATHYDMPH3,2055,1.365
REGION1,ATHYDMPH3,2056,0.635
REGION1,ATHYDMPH3,2057,0.635
REGION1,ATHYDMPH3,2058,0.635
REGION1,ATHYDMPH3,2059,0.635
REGION1,ATHYDMPH3,2060,0.135
REGION1,ATHYDSPH2,2015,0.76015
REGION1,ATHYDSPH2,2016,0.76015
REGION1,ATHYDSPH2,2017,0.76015
REGION1,ATHYDSPH2,2018,0.76015
REGION1,ATHYDSPH2,2019,0.76015
REGION1,ATHYDSPH2,2020,0.76015
REGION1,ATHYDSPH2,2021,0.76015
REGION1,ATHYDSPH2,2022,0.76015
REGION1,ATHYDSPH2,2023,0.76015
REGION1,ATHYDSPH2,2024,0.76015
REGION1,ATHYDSPH2,2025,0.76015
REGION1,ATHYDSPH2,2026,0.76015
REGION1,ATHYDSPH2,2027,0.76015
REGION1,ATHYDSPH2,2028,0.76015
REGION1,ATHYDSPH2,2029,0.76015
REGION1,ATHYDSPH2,2030,0.76015
REGION1,ATHYDSPH2,2031,0.76015
REGION1,ATHYDSPH2,2032,0.76015
REGION1,ATHYDSPH2,2033,0.76015
REGION1,ATHYDSPH2,2034,0.76015
REGION1,ATHYDSPH2,2035,0.76015
REGION1,ATHYDSPH2,2036,0.76015
REGION1,ATHYDSPH2,2037,0.76015
REGION1,ATHYDSPH2,2038,0.62155
REGION1,ATHYDSPH2,2039,0.52915
REGION1,ATHYDSPH2,2040,0.52915
REGION1,ATHYDSPH2,2041,0.52915
REGION1,ATHYDSPH2,2042,0.52915
REGION1,ATHYDSPH2,2043,0.52915
REGION1,ATHYDSPH2,2044,0.52915
REGION1,ATHYDSPH2,2045,0.52915
REGION1,ATHYDSPH2,2046,0.52915
REGION1,ATHYDSPH2,2047,0.52915
REGION1,ATHYDSPH2,2048,0.52915
REGION1,ATHYDSPH2,2049,0.49515
REGION1,ATHYDSPH2,2050,0.44115
REGION1,ATHYDSPH2,2051,0.44115
REGION1,ATHYDSPH2,2052,0.44115
REGION1,ATHYDSPH2,2053,0.44115
REGION1,ATHYDSPH2,2054,0.44115
REGION1,ATHYDSPH2,2055,0.44115
REGION1,ATHYDSPH2,2056,0.44115
REGION1,ATHYDSPH2,2057,0.44115
REGION1,ATHYDSPH2,2058,0.44115
REGION1,ATHYDSPH2,2059,0.32115
REGION1,ATHYDSPH2,2060,0.32115
REGION1,ATHYDSPH3,2015,2.288
REGION1,ATHYDSPH3,2016,2.288
REGION1,ATHYDSPH3,2017,2.288
REGION1,ATHYDSPH3,2018,2.288
REGION1,ATHYDSPH3,2019,2.288
REGION1,ATHYDSPH3,2020,2.288
REGION1,ATHYDSPH3,2021,2.288
REGION1,ATHYDSPH3,2022,2.288
REGION1,ATHYDSPH3,2023,2.288
REGION1,ATHYDSPH3,2024,2.288
REGION1,ATHYDSPH3,2025,2.288
REGION1,ATHYDSPH3,2026,2.288
REGION1,ATHYDSPH3,2027,2.288
REGION1,ATHYDSPH3,2028,2.288
REGION1,ATHYDSPH3,2029,2.288
REGION1,ATHYDSPH3,2030,2.288
REGION1,ATHYDSPH3,2031,2.288
REGION1,ATHYDSPH3,2032,2.288
REGION1,ATHYDSPH3,2033,2.288
REGION1,ATHYDSPH3,2034,2.288
REGION1,ATHYDSPH3,2035,2.288
REGION1,ATHYDSPH3,2036,2.288
REGION1,ATHYDSPH3,2037,2.288
REGION1,ATHYDSPH3,2038,2.288
REGION1,ATHYDSPH3,2039,2.288
REGION1,ATHYDSPH3,2040,2.288
REGION1,ATHYDSPH3,2041,2.288
REGION1,ATHYDSPH3,2042,2.288
REGION1,ATHYDSPH3,2043,2.288
REGION1,ATHYDSPH3,2044,2.288
REGION1,ATHYDSPH3,2045,2.288
REGION1,ATHYDSPH3,2046,2.288
REGION1,ATHYDSPH3,2047,2.288
REGION1,ATHYDSPH3,2048,2.288
REGION1,ATHYDSPH3,2049,2.288
REGION1,ATHYDSPH3,2050,2.288
REGION1,ATHYDSPH3,2051,2.288
REGION1,ATHYDSPH3,2052,2.288
REGION1,ATHYDSPH3,2053,2.288
REGION1,ATHYDSPH3,2054,2.288
REGION1,ATHYDSPH3,2055,2.288
REGION1,ATHYDSPH3,2056,2.012
REGION1,ATHYDSPH3,2057,2.012
REGION1,ATHYDSPH3,2058,2.012
REGION1,ATHYDSPH3,2059,2.012
REGION1,ATHYDSPH3,2060,2.012
REGION1,ATNGCCPH2,2015,2.2195
REGION1,ATNGCCPH2,2016,2.2195
REGION1,ATNGCCPH2,2017,2.2195
REGION1,ATNGCCPH2,2018,2.2195
REGION1,ATNGCCPH2,2019,2.2195
REGION1,ATNGCCPH2,2020,2.2195
REGION1,ATNGCCPH2,2021,2.2195
REGION1,ATNGCCPH2,2022,2.0229
REGION1,ATNGCCPH2,2023,1.9463
REGION1,ATNGCCPH2,2024,1.8687
REGION1,ATNGCCPH2,2025,1.8687
REGION1,ATNGCCPH2,2026,1.8687
REGION1,ATNGCCPH2,2027,1.8687
REGION1,ATNGCCPH2,2028,1.8687
REGION1,ATNGCCPH2,2029,1.8687
REGION1,ATNGCCPH2,2030,1.8431
REGION1,ATNGCCPH2,2031,1.392
REGION1,ATNGCCPH2,2032,1.392
REGION1,ATNGCCPH2,2033,1.392
REGION1,ATNGCCPH2,2034,1.291
REGION1,ATNGCCPH2,2035,1.291
REGION1,ATNGCCPH2,2036,1.291
REGION1,ATNGCCPH2,2037,1.246
REGION1,ATNGCCPH2,2038,1.246
REGION1,ATNGCCPH2,2039,0.838
REGION1,ATNGCCPH2,2040,0.838
REGION1,ATNGCCPH2,2041,0.838
REGION1,ATNGCCPH2,2042,0
REGION1,ATNGCCPH2,2043,0
REGION1,ATNGCCPH2,2044,0
REGION1,ATNGCCPH2,2045,0
REGION1,ATNGCCPH2,2046,0
REGION1,ATNGCCPH2,2047,0
REGION1,ATNGCCPH2,2048,0
REGION1,ATNGCCPH2,2049,0
REGION1,ATNGCCPH2,2050,0
REGION1,ATNGCCPH2,2051,0
REGION1,ATNGCCPH2,2052,0
REGION1,ATNGCCPH2,2053,0
REGION1,ATNGCCPH2,2054,0
REGION1,ATNGCCPH2,2055,0
REGION1,ATNGCCPH2,2056,0
REGION1,ATNGCCPH2,2057,0
REGION1,ATNGCCPH2,2058,0
REGION1,ATNGCCPH2,2059,0
REGION1,ATNGCCPH2,2060,0
REGION1,ATNGCHPH3,2015,1.683336
REGION1,ATNGCHPH3,2016,1.683336
REGION1,ATNGCHPH3,2017,1.683336
REGION1,ATNGCHPH3,2018,1.683336
REGION1,ATNGCHPH3,2019,1.683336
REGION1,ATNGCHPH3,2020,1.683336
REGION1,ATNGCHPH3,2021,1.683336
REGION1,ATNGCHPH3,2022,1.533336
REGION1,ATNGCHPH3,2023,1.346811
REGION1,ATNGCHPH3,2024,1.1852
REGION1,ATNGCHPH3,2025,0.9452
REGION1,ATNGCHPH3,2026,0.9452
REGION1,ATNGCHPH3,2027,0.9052
REGION1,ATNGCHPH3,2028,0.9052
REGION1,ATNGCHPH3,2029,0.8312
REGION1,ATNGCHPH3,2030,0.8312
REGION1,ATNGCHPH3,2031,0.8312
REGION1,ATNGCHPH3,2032,0.8312
REGION1,ATNGCHPH3,2033,0.7612
REGION1,ATNGCHPH3,2034,0.2412
REGION1,ATNGCHPH3,2035,0
REGION1,ATNGCHPH3,2036,0
REGION1,ATNGCHPH3,2037,0
REGION1,ATNGCHPH3,2038,0
REGION1,ATNGCHPH3,2039,0
REGION1,ATNGCHPH3,2040,0
REGION1,ATNGCHPH3,2041,0
REGION1,ATNGCHPH3,2042,0
REGION1,ATNGCHPH3,2043,0
REGION1,ATNGCHPH3,2044,0
REGION1,ATNGCHPH3,2045,0
REGION1,ATNGCHPH3,2046,0
REGION1,ATNGCHPH3,2047,0
REGION1,ATNGCHPH3,2048,0
REGION1,ATNGCHPH3,2049,0
REGION1,ATNGCHPH3,2050,0
REGION1,ATNGCHPH3,2051,0
REGION1,ATNGCHPH3,2052,0
REGION1,ATNGCHPH3,2053,0
REGION1,ATNGCHPH3,2054,0
REGION1,ATNGCHPH3,2055,0
REGION1,ATNGCHPH3,2056,0
REGION1,ATNGCHPH3,2057,0
REGION1,ATNGCHPH3,2058,0
REGION1,ATNGCHPH3,2059,0
REGION1,ATNGCHPH3,2060,0
REGION1,ATNGGCPH2,2015,0.22
REGION1,ATNGGCPH2,2016,0.22
REGION1,ATNGGCPH2,2017,0.22
REGION1,ATNGGCPH2,2018,0.22
REGION1,ATNGGCPH2,2019,0.22
REGION1,ATNGGCPH2,2020,0.22
REGION1,ATNGGCPH2,2021,0.22
REGION1,ATNGGCPH2,2022,0.08
REGION1,ATNGGCPH2,2023,0.08
REGION1,ATNGGCPH2,2024,0
REGION1,ATNGGCPH2,2025,0
REGION1,ATNGGCPH2,2026,0
REGION1,ATNGGCPH2,2027,0
REGION1,ATNGGCPH2,2028,0
REGION1,ATNGGCPH2,2029,0
REGION1,ATNGGCPH2,2030,0
REGION1,ATNGGCPH2,2031,0
REGION1,ATNGGCPH2,2032,0
REGION1,ATNGGCPH2,2033,0
REGION1,ATNGGCPH2,2034,0
REGION1,ATNGGCPH2,2035,0
REGION1,ATNGGCPH2,2036,0
REGION1,ATNGGCPH2,2037,0
REGION1,ATNGGCPH2,2038,0
REGION1,ATNGGCPH2,2039,0
REGION1,ATNGGCPH2,2040,0
REGION1,ATNGGCPH2,2041,0
REGION1,ATNGGCPH2,2042,0
REGION1,ATNGGCPH2,2043,0
REGION1,ATNGGCPH2,2044,0
REGION1,ATNGGCPH2,2045,0
REGION1,ATNGGCPH2,2046,0
REGION1,ATNGGCPH2,2047,0
REGION1,ATNGGCPH2,2048,0
REGION1,ATNGGCPH2,2049,0
REGION1,ATNGGCPH2,2050,0
REGION1,ATNGGCPH2,2051,0
REGION1,ATNGGCPH2,2052,0
REGION1,ATNGGCPH2,2053,0
REGION1,ATNGGCPH2,2054,0
REGION1,ATNGGCPH2,2055,0
REGION1,ATNGGCPH2,2056,0
REGION1,ATNGGCPH2,2057,0
REGION1,ATNGGCPH2,2058,0
REGION1,ATNGGCPH2,2059,0
REGION1,ATNGGCPH2,2060,0
REGION1,ATNGHPFH1,2015,0.058396
REGION1,ATNGHPFH1,2016,0.058396
REGION1,ATNGHPFH1,2017,0.058396
REGION1,ATNGHPFH1,2018,0.058396
REGION1,ATNGHPFH1,2019,0.058396
REGION1,ATNGHPFH1,2020,0.058396
REGION1,ATNGHPFH1,2021,0.058396
REGION1,ATNGHPFH1,2022,0.058396
REGION1,ATNGHPFH1,2023,0.047085
REGION1,ATNGHPFH1,2024,0.023993
REGION1,ATNGHPFH1,2025,0.019023
REGION1,ATNGHPFH1,2026,0.019023
REGION1,ATNGHPFH1,2027,0.018852
REGION1,ATNGHPFH1,2028,0.0132
REGION1,ATNGHPFH1,2029,0.0132
REGION1,ATNGHPFH1,2030,0.0132
REGION1,ATNGHPFH1,2031,0.0132
REGION1,ATNGHPFH1,2032,0
REGION1,ATNGHPFH1,2033,0
REGION1,ATNGHPFH1,2034,0
REGION1,ATNGHPFH1,2035,0
REGION1,ATNGHPFH1,2036,0
REGION1,ATNGHPFH1,2037,0
REGION1,ATNGHPFH1,2038,0
REGION1,ATNGHPFH1,2039,0
REGION1,ATNGHPFH1,2040,0
REGION1,ATNGHPFH1,2041,0
REGION1,ATNGHPFH1,2042,0
REGION1,ATNGHPFH1,2043,0
REGION1,ATNGHPFH1,2044,0
REGION1,ATNGHPFH1,2045,0
REGION1,ATNGHPFH1,2046,0
REGION1,ATNGHPFH1,2047,0
REGION1,ATNGHPFH1,2048,0
REGION1,ATNGHPFH1,2049,0
REGION1,ATNGHPFH1,2050,0
REGION1,ATNGHPFH1,2051,0
REGION1,ATNGHPFH1,2052,0
REGION1,ATNGHPFH1,2053,0
REGION1,ATNGHPFH1,2054,0
REGION1,ATNGHPFH1,2055,0
REGION1,ATNGHPFH1,2056,0
REGION1,ATNGHPFH1,2057,0
REGION1,ATNGHPFH1,2058,0
REGION1,ATNGHPFH1,2059,0
REGION1,ATNGHPFH1,2060,0
REGION1,ATNGSTPH2,2015,0.49685
REGION1,ATNGSTPH2,2016,0.49685
REGION1,ATNGSTPH2,2017,0.49685
REGION1,ATNGSTPH2,2018,0.49685
REGION1,ATNGSTPH2,2019,0.49685
REGION1,ATNGSTPH2,2020,0.49685
REGION1,ATNGSTPH2,2021,0.49685
REGION1,ATNGSTPH2,2022,0.01085
REGION1,ATNGSTPH2,2023,0.01085
REGION1,ATNGSTPH2,2024,0.01085
REGION1,ATNGSTPH2,2025,0.01085
REGION1,ATNGSTPH2,2026,0.01085
REGION1,ATNGSTPH2,2027,0.01085
REGION1,ATNGSTPH2,2028,0.01085
REGION1,ATNGSTPH2,2029,0.01085
REGION1,ATNGSTPH2,2030,0.01085
REGION1,ATNGSTPH2,2031,0
REGION1,ATNGSTPH2,2032,0
REGION1,ATNGSTPH2,2033,0
REGION1,ATNGSTPH2,2034,0
REGION1,ATNGSTPH2,2035,0
REGION1,ATNGSTPH2,2036,0
REGION1,ATNGSTPH2,2037,0
REGION1,ATNGSTPH2,2038,0
REGION1,ATNGSTPH2,2039,0
REGION1,ATNGSTPH2,2040,0
REGION1,ATNGSTPH2,2041,0
REGION1,ATNGSTPH2,2042,0
REGION1,ATNGSTPH2,2043,0
REGION1,ATNGSTPH2,2044,0
REGION1,ATNGSTPH2,2045,0
REGION1,ATNGSTPH2,2046,0
REGION1,ATNGSTPH2,2047,0
REGION1,ATNGSTPH2,2048,0
REGION1,ATNGSTPH2,2049,0
REGION1,ATNGSTPH2,2050,0
REGION1,ATNGSTPH2,2051,0
REGION1,ATNGSTPH2,2052,0
REGION1,ATNGSTPH2,2053,0
REGION1,ATNGSTPH2,2054,0
REGION1,ATNGSTPH2,2055,0
REGION1,ATNGSTPH2,2056,0
REGION1,ATNGSTPH2,2057,0
REGION1,ATNGSTPH2,2058,0
REGION1,ATNGSTPH2,2059,0
REGION1,ATNGSTPH2,2060,0
REGION1,ATSODIFH1,2015,0.000512
REGION1,ATSODIFH1,2016,0.000512
REGION1,ATSODIFH1,2017,0.000512
REGION1,ATSODIFH1,2018,0.000512
REGION1,ATSODIFH1,2019,0.000512
REGION1,ATSODIFH1,2020,0.000512
REGION1,ATSODIFH1,2021,0.000512
REGION1,ATSODIFH1,2022,0.000512
REGION1,ATSODIFH1,2023,0.000482
REGION1,ATSODIFH1,2024,0.000432
REGION1,ATSODIFH1,2025,0.000372
REGION1,ATSODIFH1,2026,0.000372
REGION1,ATSODIFH1,2027,0.000372
REGION1,ATSODIFH1,2028,0.000361
REGION1,ATSODIFH1,2029,0.000308
REGION1,ATSODIFH1,2030,0.000308
REGION1,ATSODIFH1,2031,0.00029
REGION1,ATSODIFH1,2032,0.00029
REGION1,ATSODIFH1,2033,0.000224
REGION1,ATSODIFH1,2034,0.000139
REGION1,ATSODIFH1,2035,0.000139
REGION1,ATSODIFH1,2036,0.000139
REGION1,ATSODIFH1,2037,0.000139
REGION1,ATSODIFH1,2038,7.40E-05
REGION1,ATSODIFH1,2039,7.40E-05
REGION1,ATSODIFH1,2040,0
REGION1,ATSODIFH1,2041,0
REGION1,ATSODIFH1,2042,0
REGION1,ATSODIFH1,2043,0
REGION1,ATSODIFH1,2044,0
REGION1,ATSODIFH1,2045,0
REGION1,ATSODIFH1,2046,0
REGION1,ATSODIFH1,2047,0
REGION1,ATSODIFH1,2048,0
REGION1,ATSODIFH1,2049,0
REGION1,ATSODIFH1,2050,0
REGION1,ATSODIFH1,2051,0
REGION1,ATSODIFH1,2052,0
REGION1,ATSODIFH1,2053,0
REGION1,ATSODIFH1,2054,0
REGION1,ATSODIFH1,2055,0
REGION1,ATSODIFH1,2056,0
REGION1,ATSODIFH1,2057,0
REGION1,ATSODIFH1,2058,0
REGION1,ATSODIFH1,2059,0
REGION1,ATSODIFH1,2060,0
REGION1,ATSOUTPH2,2015,0.936604
REGION1,ATSOUTPH2,2016,0.936604
REGION1,ATSOUTPH2,2017,0.936604
REGION1,ATSOUTPH2,2018,0.936604
REGION1,ATSOUTPH2,2019,0.936604
REGION1,ATSOUTPH2,2020,0.936604
REGION1,ATSOUTPH2,2021,0.936604
REGION1,ATSOUTPH2,2022,0.936604
REGION1,ATSOUTPH2,2023,0.936604
REGION1,ATSOUTPH2,2024,0.936604
REGION1,ATSOUTPH2,2025,0.936424
REGION1,ATSOUTPH2,2026,0.936424
REGION1,ATSOUTPH2,2027,0.936424
REGION1,ATSOUTPH2,2028,0.936316
REGION1,ATSOUTPH2,2029,0.936316
REGION1,ATSOUTPH2,2030,0.936316
REGION1,ATSOUTPH2,2031,0.936316
REGION1,ATSOUTPH2,2032,0.89671
REGION1,ATSOUTPH2,2033,0.887776
REGION1,ATSOUTPH2,2034,0.865861
REGION1,ATSOUTPH2,2035,0.782861
REGION1,ATSOUTPH2,2036,0.619861
REGION1,ATSOUTPH2,2037,0.573861
REGION1,ATSOUTPH2,2038,0.310926
REGION1,ATSOUTPH2,2039,0.151926
REGION1,ATSOUTPH2,2040,0
REGION1,ATSOUTPH2,2041,0
REGION1,ATSOUTPH2,2042,0
REGION1,ATSOUTPH2,2043,0
REGION1,ATSOUTPH2,2044,0
REGION1,ATSOUTPH2,2045,0
REGION1,ATSOUTPH2,2046,0
REGION1,ATSOUTPH2,2047,0
REGION1,ATSOUTPH2,2048,0
REGION1,ATSOUTPH2,2049,0
REGION1,ATSOUTPH2,2050,0
REGION1,ATSOUTPH2,2051,0
REGION1,ATSOUTPH2,2052,0
REGION1,ATSOUTPH2,2053,0
REGION1,ATSOUTPH2,2054,0
REGION1,ATSOUTPH2,2055,0
REGION1,ATSOUTPH2,2056,0
REGION1,ATSOUTPH2,2057,0
REGION1,ATSOUTPH2,2058,0
REGION1,ATSOUTPH2,2059,0
REGION1,ATSOUTPH2,2060,0
REGION1,ATWIONPH3,2015,2.0928
REGION1,ATWIONPH3,2016,2.0928
REGION1,ATWIONPH3,2017,2.0928
REGION1,ATWIONPH3,2018,2.0928
REGION1,ATWIONPH3,2019,2.0928
REGION1,ATWIONPH3,2020,2.0928
REGION1,ATWIONPH3,2021,2.0928
REGION1,ATWIONPH3,2022,2.0928
REGION1,ATWIONPH3,2023,2.0928
REGION1,ATWIONPH3,2024,2.044215
REGION1,ATWIONPH3,2025,2.008665
REGION1,ATWIONPH3,2026,1.991745
REGION1,ATWIONPH3,2027,1.946945
REGION1,ATWIONPH3,2028,1.811845
REGION1,ATWIONPH3,2029,1.479845
REGION1,ATWIONPH3,2030,1.339145
REGION1,ATWIONPH3,2031,1.226545
REGION1,ATWIONPH3,2032,1.224395
REGION1,ATWIONPH3,2033,1.094
REGION1,ATWIONPH3,2034,1.094
REGION1,ATWIONPH3,2035,1.075
REGION1,ATWIONPH3,2036,1.005
REGION1,ATWIONPH3,2037,0.712
REGION1,ATWIONPH3,2038,0.405
REGION1,ATWIONPH3,2039,0
REGION1,ATWIONPH3,2040,0
REGION1,ATWIONPH3,2041,0
REGION1,ATWIONPH3,2042,0
REGION1,ATWIONPH3,2043,0
REGION1,ATWIONPH3,2044,0
REGION1,ATWIONPH3,2045,0
REGION1,ATWIONPH3,2046,0
REGION1,ATWIONPH3,2047,0
REGION1,ATWIONPH3,2048,0
REGION1,ATWIONPH3,2049,0
REGION1,ATWIONPH3,2050,0
REGION1,ATWIONPH3,2051,0
REGION1,ATWIONPH3,2052,0
REGION1,ATWIONPH3,2053,0
REGION1,ATWIONPH3,2054,0
REGION1,ATWIONPH3,2055,0
REGION1,ATWIONPH3,2056,0
REGION1,ATWIONPH3,2057,0
REGION1,ATWIONPH3,2058,0
REGION1,ATWIONPH3,2059,0
REGION1,ATWIONPH3,2060,0
REGION1,ATWIONPN3,2015,0.323
REGION1,ATWIONPN3,2016,0.323
REGION1,ATWIONPN3,2017,0.323
REGION1,ATWIONPN3,2018,0.323
REGION1,ATWIONPN3,2019,0.323
REGION1,ATWIONPN3,2020,0.323
REGION1,ATWIONPN3,2021,0.323
REGION1,ATWIONPN3,2022,0.323
REGION1,ATWIONPN3,2023,0.323
REGION1,ATWIONPN3,2024,0.323
REGION1,ATWIONPN3,2025,0.323
REGION1,ATWIONPN3,2026,0.323
REGION1,ATWIONPN3,2027,0.323
REGION1,ATWIONPN3,2028,0.323
REGION1,ATWIONPN3,2029,0.323
REGION1,ATWIONPN3,2030,0.323
REGION1,ATWIONPN3,2031,0.323
REGION1,ATWIONPN3,2032,0.323
REGION1,ATWIONPN3,2033,0.323
REGION1,ATWIONPN3,2034,0.323
REGION1,ATWIONPN3,2035,0.323
REGION1,ATWIONPN3,2036,0.323
REGION1,ATWIONPN3,2037,0.323
REGION1,ATWIONPN3,2038,0.323
REGION1,ATWIONPN3,2039,0.323
REGION1,ATWIONPN3,2040,0
REGION1,ATWIONPN3,2041,0
REGION1,ATWIONPN3,2042,0
REGION1,ATWIONPN3,2043,0
