REGION,FUEL,YEAR,VALUE
REGION1,CHCP,2055,41.49679797
REGION1,CHCP,2056,41.61953139
REGION1,CHCP,2057,41.74226482
REGION1,CHCP,2058,41.86499824
REGION1,CHCP,2059,41.98773167
REGION1,CHCP,2060,42.11046509
REGION1,CHCS,2015,10.94783825
REGION1,CHCS,2016,11.14725451
REGION1,CHCS,2017,11.34667077
REGION1,CHCS,2018,11.54608703
REGION1,CHCS,2019,11.74550329
REGION1,CHCS,2020,11.94491955
REGION1,CHCS,2021,12.18761764
REGION1,CHCS,2022,12.43031574
REGION1,CHCS,2023,12.67301384
REGION1,CHCS,2024,12.91571193
REGION1,CHCS,2025,13.15841003
REGION1,CHCS,2026,13.40110813
REGION1,CHCS,2027,13.64380622
REGION1,CHCS,2028,13.88650432
REGION1,CHCS,2029,14.12920242
REGION1,CHCS,2030,14.37190052
REGION1,CHCS,2031,14.61459861
REGION1,CHCS,2032,14.85729671
REGION1,CHCS,2033,15.09999481
REGION1,CHCS,2034,15.3426929
REGION1,CHCS,2035,15.585391
REGION1,CHCS,2036,15.8280891
REGION1,CHCS,2037,16.07078719
REGION1,CHCS,2038,16.31348529
REGION1,CHCS,2039,16.55618339
REGION1,CHCS,2040,16.79888148
REGION1,CHCS,2041,17.04157958
REGION1,CHCS,2042,17.28427768
REGION1,CHCS,2043,17.52697577
REGION1,CHCS,2044,17.76967387
REGION1,CHCS,2045,18.01237197
REGION1,CHCS,2046,18.25507006
REGION1,CHCS,2047,18.49776816
REGION1,CHCS,2048,18.74046626
REGION1,CHCS,2049,18.98316435
REGION1,CHCS,2050,19.22586245
REGION1,CHCS,2051,19.46856055
REGION1,CHCS,2052,19.71125864
REGION1,CHCS,2053,19.95395674
REGION1,CHCS,2054,20.19665484
REGION1,CHCS,2055,20.43935294
REGION1,CHCS,2056,20.68205103
REGION1,CHCS,2057,20.92474913
REGION1,CHCS,2058,21.16744723
REGION1,CHCS,2059,21.41014532
REGION1,CHCS,2060,21.65284342
REGION1,CYHW,2015,1.757697924
REGION1,CYHW,2016,1.814902984
REGION1,CYHW,2017,1.872108043
REGION1,CYHW,2018,1.929313102
REGION1,CYHW,2019,1.986518161
REGION1,CYHW,2020,2.04372322
REGION1,CYHW,2021,2.042472527
REGION1,CYHW,2022,2.041221834
REGION1,CYHW,2023,2.03997114
REGION1,CYHW,2024,2.038720447
REGION1,CYHW,2025,2.037469754
REGION1,CYHW,2026,2.03621906
REGION1,CYHW,2027,2.034968367
REGION1,CYHW,2028,2.033717674
REGION1,CYHW,2029,2.03246698
REGION1,CYHW,2030,2.031216287
REGION1,CYHW,2031,2.029965594
REGION1,CYHW,2032,2.0287149
REGION1,CYHW,2033,2.027464207
REGION1,CYHW,2034,2.026213514
REGION1,CYHW,2035,2.02496282
REGION1,CYHW,2036,2.023712127
REGION1,CYHW,2037,2.022461434
REGION1,CYHW,2038,2.02121074
REGION1,CYHW,2039,2.019960047
REGION1,CYHW,2040,2.018709354
REGION1,CYHW,2041,2.01745866
REGION1,CYHW,2042,2.016207967
REGION1,CYHW,2043,2.014957274
REGION1,CYHW,2044,2.01370658
REGION1,CYHW,2045,2.012455887
REGION1,CYHW,2046,2.011205193
REGION1,CYHW,2047,2.0099545
REGION1,CYHW,2048,2.008703807
REGION1,CYHW,2049,2.007453113
REGION1,CYHW,2050,2.00620242
REGION1,CYHW,2051,2.004951727
REGION1,CYHW,2052,2.003701033
REGION1,CYHW,2053,2.00245034
REGION1,CYHW,2054,2.001199647
REGION1,CYHW,2055,1.999948953
REGION1,CYHW,2056,1.99869826
REGION1,CYHW,2057,1.997447567
REGION1,CYHW,2058,1.996196873
REGION1,CYHW,2059,1.99494618
REGION1,CYHW,2060,1.993695487
REGION1,CYHS,2015,3.571621085
REGION1,CYHS,2016,3.540937001
REGION1,CYHS,2017,3.510252917
REGION1,CYHS,2018,3.479568833
REGION1,CYHS,2019,3.448884749
REGION1,CYHS,2020,3.418200665
REGION1,CYHS,2021,3.311863429
REGION1,CYHS,2022,3.205526194
REGION1,CYHS,2023,3.099188958
REGION1,CYHS,2024,2.992851722
REGION1,CYHS,2025,2.886514487
REGION1,CYHS,2026,2.780177251
REGION1,CYHS,2027,2.673840015
REGION1,CYHS,2028,2.56750278
REGION1,CYHS,2029,2.461165544
REGION1,CYHS,2030,2.354828308
REGION1,CYHS,2031,2.248491072
REGION1,CYHS,2032,2.142153837
REGION1,CYHS,2033,2.035816601
REGION1,CYHS,2034,1.929479365
REGION1,CYHS,2035,1.82314213
REGION1,CYHS,2036,1.716804894
REGION1,CYHS,2037,1.610467658
REGION1,CYHS,2038,1.504130423
REGION1,CYHS,2039,1.397793187
REGION1,CYHS,2040,1.291455951
REGION1,CYHS,2041,1.185118716
REGION1,CYHS,2042,1.07878148
REGION1,CYHS,2043,0.972444244
REGION1,CYHS,2044,0.866107008
REGION1,CYHS,2045,0.759769773
REGION1,CYHS,2046,0.653432537
REGION1,CYHS,2047,0.547095301
REGION1,CYHS,2048,0.440758066
REGION1,CYHS,2049,0.33442083
REGION1,CYHS,2050,0.228083594
REGION1,CYHS,2051,0.121746359
REGION1,CYHS,2052,0.015409123
REGION1,CYHS,2053,0.015409123
REGION1,CYHS,2054,0.015409123
REGION1,CYHS,2055,0.015409123
REGION1,CYHS,2056,0.015409123
REGION1,CYHS,2057,0.015409123
REGION1,CYHS,2058,0.015409123
REGION1,CYHS,2059,0.015409123
REGION1,CYHS,2060,0.015409123
REGION1,CYHP,2015,3.839617664
REGION1,CYHP,2016,3.875110867
REGION1,CYHP,2017,3.91060407
REGION1,CYHP,2018,3.946097274
REGION1,CYHP,2019,3.981590477
REGION1,CYHP,2020,4.01708368
REGION1,CYHP,2021,4.020293727
REGION1,CYHP,2022,4.023503775
REGION1,CYHP,2023,4.026713823
REGION1,CYHP,2024,4.02992387
REGION1,CYHP,2025,4.033133918
REGION1,CYHP,2026,4.036343965
REGION1,CYHP,2027,4.039554013
REGION1,CYHP,2028,4.042764061
REGION1,CYHP,2029,4.045974108
REGION1,CYHP,2030,4.049184156
REGION1,CYHP,2031,4.052394203
REGION1,CYHP,2032,4.055604251
REGION1,CYHP,2033,4.058814299
REGION1,CYHP,2034,4.062024346
REGION1,CYHP,2035,4.065234394
REGION1,CYHP,2036,4.068444441
REGION1,CYHP,2037,4.071654489
REGION1,CYHP,2038,4.074864537
REGION1,CYHP,2039,4.078074584
REGION1,CYHP,2040,4.081284632
REGION1,CYHP,2041,4.08449468
REGION1,CYHP,2042,4.087704727
REGION1,CYHP,2043,4.090914775
REGION1,CYHP,2044,4.094124822
REGION1,CYHP,2045,4.09733487
REGION1,CYHP,2046,4.100544918
REGION1,CYHP,2047,4.103754965
REGION1,CYHP,2048,4.106965013
REGION1,CYHP,2049,4.11017506
REGION1,CYHP,2050,4.113385108
REGION1,CYHP,2051,4.116595156
REGION1,CYHP,2052,4.119805203
REGION1,CYHP,2053,4.123015251
REGION1,CYHP,2054,4.126225298
REGION1,CYHP,2055,4.129435346
REGION1,CYHP,2056,4.132645394
REGION1,CYHP,2057,4.135855441
REGION1,CYHP,2058,4.139065489
REGION1,CYHP,2059,4.142275537
REGION1,CYHP,2060,4.145485584
REGION1,CYCP,2015,2.901410338
REGION1,CYCP,2016,2.760936018
REGION1,CYCP,2017,2.620461698
REGION1,CYCP,2018,2.479987378
REGION1,CYCP,2019,2.339513058
REGION1,CYCP,2020,2.199038738
REGION1,CYCP,2021,2.20937932
REGION1,CYCP,2022,2.219719903
REGION1,CYCP,2023,2.230060485
REGION1,CYCP,2024,2.240401067
REGION1,CYCP,2025,2.250741649
REGION1,CYCP,2026,2.261082231
REGION1,CYCP,2027,2.271422814
REGION1,CYCP,2028,2.281763396
REGION1,CYCP,2029,2.292103978
REGION1,CYCP,2030,2.30244456
REGION1,CYCP,2031,2.312785142
REGION1,CYCP,2032,2.323125725
REGION1,CYCP,2033,2.333466307
REGION1,CYCP,2034,2.343806889
REGION1,CYCP,2035,2.354147471
REGION1,CYCP,2036,2.364488053
REGION1,CYCP,2037,2.374828636
REGION1,CYCP,2038,2.385169218
REGION1,CYCP,2039,2.3955098
REGION1,CYCP,2040,2.405850382
REGION1,CYCP,2041,2.416190964
REGION1,CYCP,2042,2.426531547
REGION1,CYCP,2043,2.436872129
REGION1,CYCP,2044,2.447212711
REGION1,CYCP,2045,2.457553293
REGION1,CYCP,2046,2.467893875
REGION1,CYCP,2047,2.478234458
REGION1,CYCP,2048,2.48857504
REGION1,CYCP,2049,2.498915622
REGION1,CYCP,2050,2.509256204
REGION1,CYCP,2051,2.519596786
REGION1,CYCP,2052,2.529937368
REGION1,CYCP,2053,2.540277951
REGION1,CYCP,2054,2.550618533
REGION1,CYCP,2055,2.560959115
REGION1,CYCP,2056,2.571299697
REGION1,CYCP,2057,2.581640279
REGION1,CYCP,2058,2.591980862
REGION1,CYCP,2059,2.602321444
REGION1,CYCP,2060,2.612662026
REGION1,CYCS,2015,7.613389694
REGION1,CYCS,2016,7.751256176
REGION1,CYCS,2017,7.889122658
REGION1,CYCS,2018,8.026989139
REGION1,CYCS,2019,8.164855621
REGION1,CYCS,2020,8.302722103
REGION1,CYCS,2021,8.399579513
REGION1,CYCS,2022,8.496436924
REGION1,CYCS,2023,8.593294335
REGION1,CYCS,2024,8.690151745
REGION1,CYCS,2025,8.787009156
REGION1,CYCS,2026,8.883866567
REGION1,CYCS,2027,8.980723977
REGION1,CYCS,2028,9.077581388
REGION1,CYCS,2029,9.174438798
REGION1,CYCS,2030,9.271296209
REGION1,CYCS,2031,9.36815362
REGION1,CYCS,2032,9.46501103
REGION1,CYCS,2033,9.561868441
REGION1,CYCS,2034,9.658725852
REGION1,CYCS,2035,9.755583262
REGION1,CYCS,2036,9.852440673
REGION1,CYCS,2037,9.949298084
REGION1,CYCS,2038,10.04615549
REGION1,CYCS,2039,10.1430129
REGION1,CYCS,2040,10.23987032
REGION1,CYCS,2041,10.33672773
REGION1,CYCS,2042,10.43358514
REGION1,CYCS,2043,10.53044255
REGION1,CYCS,2044,10.62729996
REGION1,CYCS,2045,10.72415737
REGION1,CYCS,2046,10.82101478
REGION1,CYCS,2047,10.91787219
REGION1,CYCS,2048,11.0147296
REGION1,CYCS,2049,11.11158701
REGION1,CYCS,2050,11.20844442
REGION1,CYCS,2051,11.30530183
REGION1,CYCS,2052,11.40215924
REGION1,CYCS,2053,11.49901665
REGION1,CYCS,2054,11.59587406
REGION1,CYCS,2055,11.69273147
REGION1,CYCS,2056,11.78958889
REGION1,CYCS,2057,11.8864463
REGION1,CYCS,2058,11.98330371
REGION1,CYCS,2059,12.08016112
REGION1,CYCS,2060,12.17701853
REGION1,CZHW,2015,22.23523405
REGION1,CZHW,2016,22.46355441
REGION1,CZHW,2017,22.69187476
REGION1,CZHW,2018,22.92019512
REGION1,CZHW,2019,23.14851548
REGION1,CZHW,2020,23.37683584
REGION1,CZHW,2021,23.56117682
REGION1,CZHW,2022,23.74551779
REGION1,CZHW,2023,23.92985876
REGION1,CZHW,2024,24.11419974
REGION1,CZHW,2025,24.29854071
REGION1,CZHW,2026,24.48288169
REGION1,CZHW,2027,24.66722266
REGION1,CZHW,2028,24.85156363
REGION1,CZHW,2029,25.03590461
REGION1,CZHW,2030,25.22024558
REGION1,CZHW,2031,25.40458656
REGION1,CZHW,2032,25.58892753
REGION1,CZHW,2033,25.7732685
REGION1,CZHW,2034,25.95760948
REGION1,CZHW,2035,26.14195045
REGION1,CZHW,2036,26.32629143
REGION1,CZHW,2037,26.5106324
REGION1,CZHW,2038,26.69497338
REGION1,CZHW,2039,26.87931435
REGION1,CZHW,2040,27.06365532
REGION1,CZHW,2041,27.2479963
REGION1,CZHW,2042,27.43233727
REGION1,CZHW,2043,27.61667825
REGION1,CZHW,2044,27.80101922
REGION1,CZHW,2045,27.98536019
REGION1,CZHW,2046,28.16970117
REGION1,CZHW,2047,28.35404214
REGION1,CZHW,2048,28.53838312
REGION1,CZHW,2049,28.72272409
REGION1,CZHW,2050,28.90706507
REGION1,CZHW,2051,29.09140604
REGION1,CZHW,2052,29.27574701
REGION1,CZHW,2053,29.46008799
REGION1,CZHW,2054,29.64442896
REGION1,CZHW,2055,29.82876994
REGION1,CZHW,2056,30.01311091
REGION1,CZHW,2057,30.19745188
REGION1,CZHW,2058,30.38179286
REGION1,CZHW,2059,30.56613383
REGION1,CZHW,2060,30.75047481
REGION1,CZHS,2015,230.4272633
REGION1,CZHS,2016,229.5895211
REGION1,CZHS,2017,228.7517789
REGION1,CZHS,2018,227.9140366
REGION1,CZHS,2019,227.0762944
REGION1,CZHS,2020,226.2385522
REGION1,CZHS,2021,225.0790312
REGION1,CZHS,2022,223.9195102
REGION1,CZHS,2023,222.7599891
REGION1,CZHS,2024,221.6004681
REGION1,CZHS,2025,220.4409471
REGION1,CZHS,2026,219.2814261
REGION1,CZHS,2027,218.1219051
REGION1,CZHS,2028,216.9623841
REGION1,CZHS,2029,215.802863
REGION1,CZHS,2030,214.643342
REGION1,CZHS,2031,213.483821
REGION1,CZHS,2032,212.3243
REGION1,CZHS,2033,211.164779
REGION1,CZHS,2034,210.005258
REGION1,CZHS,2035,208.845737
REGION1,CZHS,2036,207.6862159
REGION1,CZHS,2037,206.5266949
REGION1,CZHS,2038,205.3671739
REGION1,CZHS,2039,204.2076529
REGION1,CZHS,2040,203.0481319
REGION1,CZHS,2041,201.8886109
REGION1,CZHS,2042,200.7290898
REGION1,CZHS,2043,199.5695688
REGION1,CZHS,2044,198.4100478
REGION1,CZHS,2045,197.2505268
REGION1,CZHS,2046,196.0910058
REGION1,CZHS,2047,194.9314848
REGION1,CZHS,2048,193.7719637
REGION1,CZHS,2049,192.6124427
REGION1,CZHS,2050,191.4529217
REGION1,CZHS,2051,190.2934007
REGION1,CZHS,2052,189.1338797
REGION1,CZHS,2053,187.9743587
REGION1,CZHS,2054,186.8148376
REGION1,CZHS,2055,185.6553166
REGION1,CZHS,2056,184.4957956
REGION1,CZHS,2057,183.3362746
REGION1,CZHS,2058,182.1767536
REGION1,CZHS,2059,181.0172326
REGION1,CZHS,2060,179.8577115
REGION1,CZHP,2015,142.1836504
REGION1,CZHP,2016,144.6253181
REGION1,CZHP,2017,147.0669858
REGION1,CZHP,2018,149.5086535
REGION1,CZHP,2019,151.9503212
REGION1,CZHP,2020,154.3919889
REGION1,CZHP,2021,155.6825416
REGION1,CZHP,2022,156.9730943
REGION1,CZHP,2023,158.2636471
REGION1,CZHP,2024,159.5541998
REGION1,CZHP,2025,160.8447525
REGION1,CZHP,2026,162.1353052
REGION1,CZHP,2027,163.425858
REGION1,CZHP,2028,164.7164107
REGION1,CZHP,2029,166.0069634
REGION1,CZHP,2030,167.2975162
REGION1,CZHP,2031,168.5880689
REGION1,CZHP,2032,169.8786216
REGION1,CZHP,2033,171.1691744
REGION1,CZHP,2034,172.4597271
REGION1,CZHP,2035,173.7502798
REGION1,CZHP,2036,175.0408325
REGION1,CZHP,2037,176.3313853
REGION1,CZHP,2038,177.621938
REGION1,CZHP,2039,178.9124907
REGION1,CZHP,2040,180.2030435
REGION1,CZHP,2041,181.4935962
REGION1,CZHP,2042,182.7841489
REGION1,CZHP,2043,184.0747017
REGION1,CZHP,2044,185.3652544
REGION1,CZHP,2045,186.6558071
REGION1,CZHP,2046,187.9463598
REGION1,CZHP,2047,189.2369126
REGION1,CZHP,2048,190.5274653
REGION1,CZHP,2049,191.818018
REGION1,CZHP,2050,193.1085708
REGION1,CZHP,2051,194.3991235
REGION1,CZHP,2052,195.6896762
REGION1,CZHP,2053,196.980229
REGION1,CZHP,2054,198.2707817
REGION1,CZHP,2055,199.5613344
REGION1,CZHP,2056,200.8518871
REGION1,CZHP,2057,202.1424399
REGION1,CZHP,2058,203.4329926
REGION1,CZHP,2059,204.7235453
REGION1,CZHP,2060,206.0140981
REGION1,CZCP,2015,21.89953594
REGION1,CZCP,2016,21.16235637
REGION1,CZCP,2017,20.4251768
REGION1,CZCP,2018,19.68799723
REGION1,CZCP,2019,18.95081766
REGION1,CZCP,2020,18.21363808
REGION1,CZCP,2021,18.35646378
REGION1,CZCP,2022,18.49928947
REGION1,CZCP,2023,18.64211517
REGION1,CZCP,2024,18.78494087
REGION1,CZCP,2025,18.92776656
REGION1,CZCP,2026,19.07059226
REGION1,CZCP,2027,19.21341795
REGION1,CZCP,2028,19.35624365
REGION1,CZCP,2029,19.49906935
REGION1,CZCP,2030,19.64189504
REGION1,CZCP,2031,19.78472074
REGION1,CZCP,2032,19.92754643
REGION1,CZCP,2033,20.07037213
REGION1,CZCP,2034,20.21319783
REGION1,CZCP,2035,20.35602352
REGION1,CZCP,2036,20.49884922
REGION1,CZCP,2037,20.64167491
REGION1,CZCP,2038,20.78450061
REGION1,CZCP,2039,20.92732631
REGION1,CZCP,2040,21.070152
REGION1,CZCP,2041,21.2129777
REGION1,CZCP,2042,21.35580339
REGION1,CZCP,2043,21.49862909
REGION1,CZCP,2044,21.64145479
REGION1,CZCP,2045,21.78428048
REGION1,CZCP,2046,21.92710618
REGION1,CZCP,2047,22.06993187
REGION1,CZCP,2048,22.21275757
REGION1,CZCP,2049,22.35558326
REGION1,CZCP,2050,22.49840896
REGION1,CZCP,2051,22.64123466
REGION1,CZCP,2052,22.78406035
REGION1,CZCP,2053,22.92688605
REGION1,CZCP,2054,23.06971174
REGION1,CZCP,2055,23.21253744
REGION1,CZCP,2056,23.35536314
REGION1,CZCP,2057,23.49818883
REGION1,CZCP,2058,23.64101453
REGION1,CZCP,2059,23.78384022
REGION1,CZCP,2060,23.92666592
REGION1,CZCS,2015,14.27955805
REGION1,CZCS,2016,14.79118505
REGION1,CZCS,2017,15.30281205
REGION1,CZCS,2018,15.81443905
REGION1,CZCS,2019,16.32606604
REGION1,CZCS,2020,16.83769304
REGION1,CZCS,2021,17.23984566
REGION1,CZCS,2022,17.64199827
REGION1,CZCS,2023,18.04415088
REGION1,CZCS,2024,18.44630349
REGION1,CZCS,2025,18.8484561
REGION1,CZCS,2026,19.25060871
REGION1,CZCS,2027,19.65276132
REGION1,CZCS,2028,20.05491393
REGION1,CZCS,2029,20.45706654
REGION1,CZCS,2030,20.85921915
REGION1,CZCS,2031,21.26137176
REGION1,CZCS,2032,21.66352437
REGION1,CZCS,2033,22.06567698
REGION1,CZCS,2034,22.46782959
REGION1,CZCS,2035,22.8699822
REGION1,CZCS,2036,23.27213481
REGION1,CZCS,2037,23.67428742
REGION1,CZCS,2038,24.07644003
REGION1,CZCS,2039,24.47859264
REGION1,CZCS,2040,24.88074525
REGION1,CZCS,2041,25.28289786
REGION1,CZCS,2042,25.68505047
REGION1,CZCS,2043,26.08720309
REGION1,CZCS,2044,26.4893557
REGION1,CZCS,2045,26.89150831
REGION1,CZCS,2046,27.29366092
REGION1,CZCS,2047,27.69581353
REGION1,CZCS,2048,28.09796614
REGION1,CZCS,2049,28.50011875
REGION1,CZCS,2050,28.90227136
REGION1,CZCS,2051,29.30442397
REGION1,CZCS,2052,29.70657658
REGION1,CZCS,2053,30.10872919
REGION1,CZCS,2054,30.5108818
REGION1,CZCS,2055,30.91303441
REGION1,CZCS,2056,31.31518702
REGION1,CZCS,2057,31.71733963
REGION1,CZCS,2058,32.11949224
REGION1,CZCS,2059,32.52164485
REGION1,CZCS,2060,32.92379746
REGION1,DEHW,2015,268.044124
REGION1,DEHW,2016,268.638891
REGION1,DEHW,2017,269.233657
REGION1,DEHW,2018,269.828424
REGION1,DEHW,2019,270.42319
REGION1,DEHW,2020,271.017957
REGION1,DEHW,2021,270.550222
REGION1,DEHW,2022,270.082487
REGION1,DEHW,2023,269.614751
REGION1,DEHW,2024,269.147016
REGION1,DEHW,2025,268.679281
REGION1,DEHW,2026,268.211546
REGION1,DEHW,2027,267.743811
REGION1,DEHW,2028,267.276076
REGION1,DEHW,2029,266.80834
REGION1,DEHW,2030,266.340605
REGION1,DEHW,2031,265.87287
REGION1,DEHW,2032,265.405135
REGION1,DEHW,2033,264.9374
REGION1,DEHW,2034,264.469665
REGION1,DEHW,2035,264.001929
REGION1,DEHW,2036,263.534194
REGION1,DEHW,2037,263.066459
REGION1,DEHW,2038,262.598724
REGION1,DEHW,2039,262.130989
REGION1,DEHW,2040,261.663254
REGION1,DEHW,2041,261.195518
REGION1,DEHW,2042,260.727783
REGION1,DEHW,2043,260.260048
REGION1,DEHW,2044,259.792313
REGION1,DEHW,2045,259.324578
REGION1,DEHW,2046,258.856843
REGION1,DEHW,2047,258.389108
REGION1,DEHW,2048,257.921372
REGION1,DEHW,2049,257.453637
REGION1,DEHW,2050,256.985902
REGION1,DEHW,2051,256.518167
REGION1,DEHW,2052,256.050432
REGION1,DEHW,2053,255.582697
REGION1,DEHW,2054,255.114961
REGION1,DEHW,2055,254.647226
REGION1,DEHW,2056,254.179491
REGION1,DEHW,2057,253.711756
REGION1,DEHW,2058,253.244021
REGION1,DEHW,2059,252.776286
REGION1,DEHW,2060,252.30855
REGION1,DEHS,2015,1890.92327
REGION1,DEHS,2016,1858.12766
REGION1,DEHS,2017,1825.33205
REGION1,DEHS,2018,1792.53644
REGION1,DEHS,2019,1759.74083
REGION1,DEHS,2020,1726.94522
REGION1,DEHS,2021,1697.80134
REGION1,DEHS,2022,1668.65746
REGION1,DEHS,2023,1639.51358
REGION1,DEHS,2024,1610.3697
REGION1,DEHS,2025,1581.22582
REGION1,DEHS,2026,1552.08194
REGION1,DEHS,2027,1522.93806
REGION1,DEHS,2028,1493.79418
REGION1,DEHS,2029,1464.6503
REGION1,DEHS,2030,1435.50642
REGION1,DEHS,2031,1406.36254
REGION1,DEHS,2032,1377.21866
REGION1,DEHS,2033,1348.07478
REGION1,DEHS,2034,1318.9309
REGION1,DEHS,2035,1289.78702
REGION1,DEHS,2036,1260.64314
REGION1,DEHS,2037,1231.49926
REGION1,DEHS,2038,1202.35538
REGION1,DEHS,2039,1173.2115
REGION1,DEHS,2040,1144.06762
REGION1,DEHS,2041,1114.92374
REGION1,DEHS,2042,1085.77986
REGION1,DEHS,2043,1056.63598
REGION1,DEHS,2044,1027.4921
REGION1,DEHS,2045,998.348222
REGION1,DEHS,2046,969.204342
REGION1,DEHS,2047,940.060462
REGION1,DEHS,2048,910.916582
REGION1,DEHS,2049,881.772702
REGION1,DEHS,2050,852.628822
REGION1,DEHS,2051,823.484942
REGION1,DEHS,2052,794.341062
REGION1,DEHS,2053,765.197182
REGION1,DEHS,2054,736.053303
REGION1,DEHS,2055,706.909423
REGION1,DEHS,2056,677.765543
REGION1,DEHS,2057,648.621663
REGION1,DEHS,2058,619.477783
REGION1,DEHS,2059,590.333903
REGION1,DEHS,2060,561.190023
REGION1,DEHP,2015,1124.26586
REGION1,DEHP,2016,1125.00578
REGION1,DEHP,2017,1125.7457
REGION1,DEHP,2018,1126.48562
REGION1,DEHP,2019,1127.22554
REGION1,DEHP,2020,1127.96546
REGION1,DEHP,2021,1126.14264
REGION1,DEHP,2022,1124.31982
REGION1,DEHP,2023,1122.49701
REGION1,DEHP,2024,1120.67419
REGION1,DEHP,2025,1118.85137
REGION1,DEHP,2026,1117.02855
REGION1,DEHP,2027,1115.20574
REGION1,DEHP,2028,1113.38292
REGION1,DEHP,2029,1111.5601
REGION1,DEHP,2030,1109.73728
REGION1,DEHP,2031,1107.91447
REGION1,DEHP,2032,1106.09165
REGION1,DEHP,2033,1104.26883
REGION1,DEHP,2034,1102.44601
REGION1,DEHP,2035,1100.6232
REGION1,DEHP,2036,1098.80038
REGION1,DEHP,2037,1096.97756
REGION1,DEHP,2038,1095.15474
REGION1,DEHP,2039,1093.33193
REGION1,DEHP,2040,1091.50911
REGION1,DEHP,2041,1089.68629
REGION1,DEHP,2042,1087.86347
REGION1,DEHP,2043,1086.04066
REGION1,DEHP,2044,1084.21784
REGION1,DEHP,2045,1082.39502
REGION1,DEHP,2046,1080.5722
REGION1,DEHP,2047,1078.74939
REGION1,DEHP,2048,1076.92657
REGION1,DEHP,2049,1075.10375
REGION1,DEHP,2050,1073.28093
REGION1,DEHP,2051,1071.45812
REGION1,DEHP,2052,1069.6353
REGION1,DEHP,2053,1067.81248
REGION1,DEHP,2054,1065.98966
REGION1,DEHP,2055,1064.16685
REGION1,DEHP,2056,1062.34403
REGION1,DEHP,2057,1060.52121
REGION1,DEHP,2058,1058.69839
REGION1,DEHP,2059,1056.87558
REGION1,DEHP,2060,1055.05276
REGION1,DECP,2015,309.494973
REGION1,DECP,2016,310.774543
REGION1,DECP,2017,312.054112
REGION1,DECP,2018,313.333681
REGION1,DECP,2019,314.61325
REGION1,DECP,2020,315.89282
REGION1,DECP,2021,314.37566
REGION1,DECP,2022,312.8585
REGION1,DECP,2023,311.341341
REGION1,DECP,2024,309.824181
REGION1,DECP,2025,308.307022
REGION1,DECP,2026,306.789862
REGION1,DECP,2027,305.272702
REGION1,DECP,2028,303.755543
REGION1,DECP,2029,302.238383
REGION1,DECP,2030,300.721224
REGION1,DECP,2031,299.204064
REGION1,DECP,2032,297.686904
REGION1,DECP,2033,296.169745
REGION1,DECP,2034,294.652585
REGION1,DECP,2035,293.135426
REGION1,DECP,2036,291.618266
REGION1,DECP,2037,290.101106
REGION1,DECP,2038,288.583947
REGION1,DECP,2039,287.066787
REGION1,DECP,2040,285.549628
REGION1,DECP,2041,284.032468
REGION1,DECP,2042,282.515308
REGION1,DECP,2043,280.998149
REGION1,DECP,2044,279.480989
REGION1,DECP,2045,277.963829
REGION1,DECP,2046,276.44667
REGION1,DECP,2047,274.92951
REGION1,DECP,2048,273.412351
REGION1,DECP,2049,271.895191
REGION1,DECP,2050,270.378031
REGION1,DECP,2051,268.860872
REGION1,DECP,2052,267.343712
REGION1,DECP,2053,265.826553
REGION1,DECP,2054,264.309393
REGION1,DECP,2055,262.792233
REGION1,DECP,2056,261.275074
REGION1,DECP,2057,259.757914
REGION1,DECP,2058,258.240755
REGION1,DECP,2059,256.723595
REGION1,DECP,2060,255.206435
REGION1,DECS,2015,62.8174256
REGION1,DECS,2016,65.2313709
REGION1,DECS,2017,67.6453162
REGION1,DECS,2018,70.0592615
REGION1,DECS,2019,72.4732068
REGION1,DECS,2020,74.8871522
REGION1,DECS,2021,77.1859465
REGION1,DECS,2022,79.4847408
REGION1,DECS,2023,81.7835351
REGION1,DECS,2024,84.0823294
REGION1,DECS,2025,86.3811238
REGION1,DECS,2026,88.6799181
REGION1,DECS,2027,90.9787124
REGION1,DECS,2028,93.2775067
REGION1,DECS,2029,95.576301
REGION1,DECS,2030,97.8750954
REGION1,DECS,2031,100.17389
REGION1,DECS,2032,102.472684
REGION1,DECS,2033,104.771478
REGION1,DECS,2034,107.070273
REGION1,DECS,2035,109.369067
REGION1,DECS,2036,111.667861
REGION1,DECS,2037,113.966656
REGION1,DECS,2038,116.26545
REGION1,DECS,2039,118.564244
REGION1,DECS,2040,120.863039
REGION1,DECS,2041,123.161833
REGION1,DECS,2042,125.460627
REGION1,DECS,2043,127.759422
REGION1,DECS,2044,130.058216
REGION1,DECS,2045,132.35701
REGION1,DECS,2046,134.655804
REGION1,DECS,2047,136.954599
REGION1,DECS,2048,139.253393
REGION1,DECS,2049,141.552187
REGION1,DECS,2050,143.850982
REGION1,DECS,2051,146.149776
REGION1,DECS,2052,148.44857
REGION1,DECS,2053,150.747365
REGION1,DECS,2054,153.046159
REGION1,DECS,2055,155.344953
REGION1,DECS,2056,157.643748
REGION1,DECS,2057,159.942542
REGION1,DECS,2058,162.241336
REGION1,DECS,2059,164.540131
REGION1,DECS,2060,166.838925
REGION1,DKHW,2015,18.95952711
REGION1,DKHW,2016,19.0435038
REGION1,DKHW,2017,19.12748049
REGION1,DKHW,2018,19.21145718
REGION1,DKHW,2019,19.29543387
REGION1,DKHW,2020,19.37941055
